Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2020,NYM,NL,205,6,2,3.44,10,9,0,49.2,36,20,19,5,24,40,1.21
2021,NYM,NL,287,2,6,5.54,15,15,0,66.2,64,44,41,11,29,69,1.40
2022,NYM,NL,454,7,5,3.83,28,19,0,105.2,93,50,45,11,48,126,1.33
