Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018,CWS,AL,44,0,0,7.45,8,0,0,9.2,12,8,8,3,6,6,1.86
2019,CWS,AL,86,1,1,4.58,16,1,0,19.2,17,13,10,3,8,20,1.27
2021,CWS,AL,151,2,1,2.45,34,1,0,36.2,28,11,10,3,21,33,1.34
