Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2009,LAA,AL,227,4,2,5.92,12,10,0,51.2,60,34,34,12,16,29,1.47
2010,LAA,AL,49,1,0,2.08,5,1,0,13.0,7,3,3,1,4,6,0.85
2010,KC,AL,319,3,6,6.11,14,13,0,70.2,83,50,48,14,27,37,1.56
2010,2 Teams,,368,4,6,5.49,19,14,0,83.2,90,53,51,15,31,43,1.45
2011,KC,AL,273,2,6,7.25,12,10,0,58.1,78,52,47,10,26,19,1.78
2013,SD,NL,118,0,2,3.96,7,3,0,25.0,31,12,11,0,14,12,1.80
2014,PHI,NL,52,0,1,6.39,3,2,0,12.2,15,9,9,3,2,7,1.34
2015,PHI,NL,328,1,6,6.08,13,13,0,71.0,94,49,48,16,20,35,1.61
