Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2016,22,1144,192,16,8.3,5.7,90.3,113.0,16.0,34.9,.267,.489,.401,.375,.407,34.9,17.4,12.5,8.02,6.25
2017,23,2388,416,21,5.0,3.4,86.0,111.3,14.7,32.5,.232,.387,.302,.306,.351,29.1,22.6,7.8,3.89,4.01
2018,24,3068,521,31,6.0,3.9,87.3,114.1,14.3,28.8,.224,.366,.292,.295,.357,34.4,25.3,7.7,3.84,3.65
2019,25,3132,587,38,6.5,4.5,87.0,115.2,13.9,34.2,.245,.416,.300,.304,.365,32.0,23.2,6.1,3.68,4.06
2020,26,1102,174,11,6.3,4.1,88.7,115.8,14.0,33.3,.248,.400,.307,.323,.386,39.7,25.1,9.6,4.00,4.45
2021,27,3043,517,47,9.1,6.0,88.4,115.5,12.4,36.6,.242,.407,.286,.311,.389,38.3,26.1,5.8,3.52,4.09
2022,28,2721,546,52,9.5,6.9,90.0,113.8,13.9,36.3,.275,.466,.350,.346,.405,43.8,19.8,6.0,5.23,5.11
