Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2015,28,1160,194,14,7.2,4.8,88.9,108.0,13.3,36.1,.247,.403,.300,.317,.392,33.5,24.5,8.6,3.86,4.16
2016,29,1113,184,13,7.1,4.9,85.5,113.5,14.3,37.5,.253,.404,.325,.316,.369,28.8,21.6,8.2,5.22,4.22
2017,30,1101,167,8,4.8,3.0,85.1,108.9,13.2,30.5,.239,.372,.331,.320,.364,27.9,24.4,12.2,4.38,4.42
2018,31,739,131,5,3.8,2.5,87.2,113.5,16.5,30.5,.226,.345,.290,.296,.334,27.8,22.3,9.1,4.11,3.68
2019,32,1217,202,18,8.9,5.9,89.3,111.8,15.7,32.2,.221,.421,.277,.306,.358,41.1,23.4,8.9,2.47,4.11
2020,33,378,50,7,14.0,7.6,90.8,112.8,27.4,36.0,.185,.411,.338,.318,.388,36.0,30.4,12.0,6.10,4.30
2021,34,865,119,16,13.4,7.6,90.5,115.2,19.9,38.7,.198,.396,.284,.280,.405,43.7,35.7,7.6,3.31,3.27
