Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2015,28,741,126,4,3.2,2.1,85.7,108.5,7.0,28.6,.213,.316,.272,.266,.320,24.6,24.9,7.4,2.35,2.87
2016,29,692,117,1,0.9,0.6,88.3,109.4,10.0,33.3,.229,.314,.262,.266,.323,27.4,24.9,7.5,3.70,2.93
2017,30,71,17,2,11.8,9.5,84.9,103.0,2.4,41.2,.378,.719,.607,.492,.454,29.4,0.0,19.0,12.00,13.05
2018,31,591,90,3,3.3,2.1,88.2,110.5,4.2,36.7,.232,.309,.265,.284,.324,27.8,24.3,11.4,2.43,3.37
