Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2017,24,730,119,9,7.6,5.0,87.9,111.4,9.4,29.4,.229,.411,.331,.305,.377,35.7,25.6,7.8,4.19,3.98
2018,25,849,134,3,2.2,1.4,85.8,109.2,18.4,32.8,.204,.306,.331,.273,.311,27.7,25.7,10.7,4.37,3.11
2019,26,608,116,6,5.2,3.7,86.8,107.4,11.6,37.1,.265,.421,.338,.324,.372,28.4,20.2,7.4,6.14,4.66
2020,27,379,54,1,1.9,1.0,82.7,106.6,13.2,33.3,.205,.270,.314,.254,.328,27.8,33.3,6.3,4.57,2.68
2021,28,1174,174,13,7.5,4.4,88.0,112.4,12.9,37.4,.209,.342,.335,.294,.350,32.8,28.6,10.8,4.72,3.63
2022,29,1089,176,11,6.3,3.9,85.1,110.2,14.2,39.2,.246,.383,.321,.320,.385,29.5,25.8,9.2,3.84,4.28
