Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2015,22,35,6,0,0.0,0.0,90.1,99.3,-12.2,16.7,.195,.251,.282,.327,.207,50.0,0.0,25.0,0.00,4.46
2018,25,226,43,1,2.3,1.7,88.6,110.1,15.4,27.9,.244,.352,.325,.316,.305,27.9,13.6,11.9,3.29,4.24
2019,26,1810,303,15,5.0,3.2,86.7,110.4,5.3,30.0,.221,.347,.302,.281,.336,35.3,25.3,8.0,3.72,3.43
2020,27,922,177,10,5.6,4.1,86.3,109.9,1.4,29.4,.268,.408,.353,.333,.363,32.8,17.9,8.5,5.30,4.77
2021,28,2352,420,21,5.0,3.5,87.1,112.6,1.4,28.1,.240,.358,.297,.312,.323,36.0,17.5,10.7,3.23,4.12
