Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2015,28,1858,368,15,4.1,3.1,89.6,114.7,12.0,34.2,.274,.429,.318,.334,.369,35.9,16.0,6.8,4.50,4.67
2016,29,1497,198,10,5.1,2.8,87.4,109.8,10.1,28.8,.191,.306,.256,.259,.336,35.4,32.4,10.8,2.29,2.78
2017,30,971,149,8,5.4,3.4,87.8,110.1,8.0,36.2,.246,.386,.301,.312,.382,31.8,26.1,10.9,3.40,4.18
2019,32,641,93,9,9.7,6.1,88.7,112.4,16.4,33.3,.236,.404,.320,.317,.371,36.6,24.5,11.6,3.41,4.44
2020,33,357,48,7,14.6,8.2,85.0,108.9,13.5,35.4,.221,.487,.341,.323,.485,37.5,36.5,5.9,6.53,4.45
2021,34,189,22,0,0.0,0.0,91.7,107.2,13.5,22.7,.177,.232,.259,.240,.300,36.4,35.7,9.5,0.87,2.39
