Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2018,24,367,56,8,14.3,9.2,92.5,109.4,19.1,44.6,.289,.608,.370,.414,.522,44.6,24.1,11.5,6.43,8.02
2020,26,62,5,1,20.0,7.7,84.2,98.8,1.9,40.0,.241,.405,.339,.442,.445,40.0,23.1,30.8,0.00,9.52
