Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2018,20,161,39,4,10.3,8.5,93.1,113.3,17.5,35.9,.416,.768,.530,.521,.539,41.0,6.4,8.5,12.38,15.31
2019,21,837,153,4,2.6,1.9,88.5,110.8,10.3,30.7,.280,.399,.322,.329,.351,35.9,15.9,9.1,4.96,4.82
2020,22,658,99,7,7.1,4.6,89.1,110.7,19.5,35.4,.236,.410,.324,.332,.362,38.4,21.1,13.2,7.75,4.73
2021,23,2054,395,42,10.6,7.9,89.8,112.9,15.2,34.7,.266,.481,.331,.343,.403,39.0,19.5,5.8,5.41,5.09
