Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2018,30,486,88,3,3.4,2.4,88.2,112.0,15.0,31.8,.207,.320,.208,.250,.298,39.8,23.4,5.6,1.60,2.60
2019,31,978,156,14,9.0,5.8,89.0,113.1,16.7,36.5,.253,.457,.306,.335,.419,35.8,25.3,8.7,4.85,5.02
2020,32,424,69,5,7.2,4.5,91.1,110.0,15.8,44.9,.247,.399,.301,.313,.393,44.9,27.3,10.0,3.96,4.15
2021,33,197,37,2,5.4,4.0,87.0,108.2,3.2,24.3,.244,.341,.319,.301,.332,35.1,18.0,8.0,1.50,3.81
2022,34,985,185,16,8.6,6.1,90.7,113.4,11.5,38.9,.249,.434,.336,.309,.389,46.5,24.3,4.9,5.78,3.97
