Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2016,22,439,65,2,3.1,1.9,85.9,109.1,10.3,26.2,.216,.354,.342,.320,.351,23.1,22.9,12.4,4.24,4.34
2017,23,1220,203,15,7.4,4.9,87.8,111.6,13.6,33.0,.276,.479,.418,.373,.407,36.0,18.4,14.4,7.69,6.28
2018,24,1855,275,26,9.5,5.6,89.9,112.9,9.0,33.8,.215,.385,.302,.308,.385,38.5,29.1,11.3,4.27,4.01
2019,25,903,140,8,5.7,3.5,87.4,112.1,10.5,28.6,.176,.292,.222,.231,.310,32.1,33.0,6.1,1.78,2.31
2020,26,964,125,11,8.8,4.6,90.4,112.0,13.4,32.0,.190,.362,.289,.274,.400,42.4,38.2,9.2,4.08,3.13
2021,27,1339,190,17,8.9,5.0,91.5,113.9,13.0,31.1,.188,.331,.246,.257,.363,46.8,36.2,7.9,2.66,2.74
