Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2017,27,783,142,11,7.7,5.3,87.9,109.8,22.6,44.4,.233,.405,.268,.296,.367,33.6,24.4,5.3,2.44,3.73
2018,28,833,133,10,7.5,4.8,86.8,114.4,20.2,36.1,.197,.354,.278,.265,.340,28.6,28.7,7.7,3.20,2.92
2019,29,1217,187,10,5.3,3.3,87.9,111.9,23.4,35.8,.205,.346,.271,.274,.340,38.0,28.6,8.9,3.59,3.26
2021,31,332,59,4,6.8,4.6,89.8,108.4,19.6,40.7,.244,.408,.379,.293,.375,35.6,25.3,4.6,5.89,3.60
2022,32,1091,215,14,6.5,4.9,87.8,111.3,17.1,32.6,.237,.384,.317,.291,.333,38.6,18.8,6.3,3.18,3.49
