Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2016,24,79,13,1,7.7,5.6,85.8,108.4,27.9,38.5,.243,.451,.404,.338,.362,15.4,16.7,11.1,7.36,4.90
2018,26,1268,242,26,10.7,8.0,88.9,116.1,23.3,36.4,.245,.491,.364,.336,.385,38.4,18.4,7.1,5.28,4.86
2019,27,1794,354,27,7.6,5.8,88.1,116.0,19.9,37.0,.266,.464,.333,.328,.371,32.8,16.9,5.6,4.86,4.79
2020,28,446,93,7,7.5,6.0,88.7,113.6,22.4,35.5,.270,.468,.352,.340,.364,33.3,12.9,6.0,4.88,5.00
