Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2016,24,169,29,2,6.9,4.9,89.3,112.1,2.9,20.7,.321,.551,.374,.410,.463,44.8,17.1,12.2,6.48,7.79
2017,25,715,156,7,4.5,3.6,85.2,111.1,6.6,32.1,.274,.418,.306,.321,.346,28.8,13.8,6.6,3.20,4.45
2018,26,1008,225,16,7.1,5.5,88.6,112.6,-1.1,23.6,.255,.404,.304,.314,.346,35.1,15.7,6.8,3.25,4.18
2019,27,901,207,9,4.3,3.4,89.9,111.0,3.6,24.2,.263,.396,.315,.308,.334,41.6,14.2,7.8,4.47,4.17
