Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2019,23,568,109,7,6.4,4.5,90.0,110.6,15.5,35.8,.265,.471,.345,.355,.371,41.3,16.0,10.9,5.77,5.74
2020,24,212,49,9,18.4,16.1,93.1,109.3,22.2,34.7,.341,.750,.536,.463,.486,51.0,7.1,5.4,12.66,10.82
2021,25,461,88,5,5.7,4.1,91.2,111.8,16.2,38.6,.299,.463,.391,.362,.391,40.9,15.7,9.9,7.36,5.77
