Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2015,27,2378,422,18,4.3,3.1,89.3,113.4,9.0,31.3,.271,.416,.335,.333,.374,39.8,18.7,8.3,4.82,4.64
2016,28,739,114,10,8.8,5.3,91.2,111.8,9.9,34.2,.274,.461,.356,.365,.449,41.2,25.5,12.8,5.17,5.86
2017,29,1025,158,7,4.4,2.9,89.1,113.0,6.5,32.3,.242,.357,.259,.305,.338,36.7,21.8,11.3,2.79,3.98
2018,30,1176,180,7,3.9,2.5,89.7,113.6,8.5,29.4,.236,.348,.297,.310,.348,37.8,23.9,11.2,4.39,4.07
2019,31,894,139,7,5.0,3.1,88.9,113.5,0.7,25.9,.211,.336,.306,.281,.339,40.4,27.4,9.7,4.56,3.43
2020,32,171,26,0,0.0,0.0,88.2,101.7,-3.6,30.8,.240,.303,.310,.320,.329,34.6,21.4,16.7,1.80,4.36
2021,33,712,113,6,5.3,3.3,85.5,110.1,-0.1,27.4,.208,.314,.242,.279,.335,34.5,27.5,8.2,2.86,3.25
2022,34,703,91,3,3.3,1.8,85.9,106.0,-0.7,20.9,.190,.272,.327,.277,.321,31.9,31.2,13.5,6.08,3.15
