Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2015,27,520,76,6,7.9,5.1,90.1,109.0,16.1,39.5,.240,.426,.364,.331,.406,31.6,24.8,10.3,4.39,4.58
2017,29,125,21,2,9.5,6.5,89.8,112.1,17.5,28.6,.244,.392,.337,.268,.395,47.6,32.3,0.0,4.70,3.03
2018,30,200,23,5,21.7,10.6,91.3,109.1,20.0,39.1,.204,.454,.308,.311,.516,43.5,42.6,8.5,4.76,4.09
2019,31,402,49,3,6.1,3.2,85.3,108.4,3.4,22.4,.209,.311,.377,.316,.348,32.6,27.7,20.2,5.00,4.41
