Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2020,23,170,33,1,3.0,2.1,87.3,109.2,6.7,33.3,.296,.411,.358,.344,.405,36.4,21.3,4.3,7.59,5.13
2021,24,171,31,3,9.7,6.8,88.9,106.2,5.5,38.7,.289,.494,.432,.369,.421,32.3,18.2,9.1,7.00,6.03
2022,25,271,40,4,10.0,6.0,89.5,110.8,2.7,25.0,.232,.404,.344,.338,.395,40.0,25.4,14.9,4.96,4.84
