Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2015,29,3103,620,26,4.2,3.1,87.4,112.8,12.5,33.2,.257,.407,.304,.308,.364,32.9,19.7,4.7,3.66,3.91
2016,30,1707,356,23,6.5,5.1,88.0,111.6,16.0,30.6,.266,.471,.341,.334,.368,34.0,14.7,5.8,4.87,4.77
2017,31,2644,559,43,7.7,6.0,89.3,112.4,17.2,37.4,.294,.512,.372,.362,.400,35.4,14.4,6.2,6.08,5.85
2018,32,2076,417,40,9.6,7.2,89.1,111.8,16.8,38.6,.257,.467,.338,.327,.390,38.4,20.0,4.7,4.52,4.57
2019,33,1866,391,37,9.5,7.3,90.3,115.6,12.6,37.9,.297,.522,.363,.363,.415,38.4,16.3,5.0,6.91,6.04
2020,34,108,20,1,5.0,3.6,87.3,106.4,4.2,45.0,.328,.424,.422,.352,.423,45.0,21.4,7.1,7.94,5.41
