Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2019,26,454,75,4,5.3,3.5,87.8,108.2,11.3,21.3,.183,.324,.294,.294,.276,30.7,17.5,13.2,3.58,3.78
2020,27,297,46,3,6.5,4.2,87.8,111.9,12.6,28.3,.214,.353,.371,.298,.315,41.3,21.1,9.9,9.82,3.74
2021,28,712,119,8,6.7,4.3,86.4,114.1,4.1,27.7,.224,.359,.303,.291,.350,37.0,25.9,8.1,4.04,3.55
