Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2016,25,1006,179,8,4.5,3.0,89.7,112.2,7.8,29.6,.245,.375,.309,.295,.360,40.8,24.2,6.1,3.96,3.64
2017,26,870,164,11,6.7,4.6,87.8,112.6,9.1,36.6,.278,.452,.297,.341,.403,35.4,20.7,8.9,3.07,5.10
2018,27,988,167,8,4.8,3.1,88.9,112.6,9.8,29.3,.203,.324,.240,.254,.335,32.1,28.8,6.2,2.63,2.68
2019,28,1065,171,12,7.0,4.3,87.9,116.4,6.9,25.7,.184,.315,.266,.238,.328,29.7,32.4,4.0,2.61,2.45
2020,29,358,62,6,9.7,6.6,89.5,111.7,8.6,32.3,.245,.386,.346,.294,.374,41.9,26.4,4.4,4.05,3.63
2021,30,642,99,7,7.1,4.2,87.7,115.4,5.9,34.3,.212,.321,.275,.246,.369,36.4,35.5,4.8,3.35,2.51
2022,31,1085,160,14,8.8,5.1,88.6,110.5,12.7,35.6,.234,.392,.315,.314,.411,40.6,30.7,6.9,4.76,4.11
