Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2015,29,2976,580,33,5.7,4.1,89.7,116.6,11.0,29.1,.247,.409,.323,.324,.350,37.1,17.1,9.6,4.08,4.37
2016,30,3089,539,36,6.7,4.7,87.8,112.1,12.0,36.4,.260,.417,.330,.333,.371,33.4,19.0,10.7,4.33,4.74
