Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2016,23,1716,252,8,3.2,2.0,87.4,110.4,12.6,39.7,.246,.358,.324,.314,.360,29.8,24.4,12.7,3.54,4.16
2017,24,2278,368,16,4.3,2.9,86.4,113.1,13.3,30.4,.232,.384,.308,.306,.345,30.0,21.8,10.8,4.04,4.01
2018,25,2918,414,30,7.2,4.3,87.5,117.9,10.7,33.1,.202,.342,.246,.275,.358,32.7,31.6,9.1,1.89,3.15
2019,26,1891,253,12,4.7,2.7,88.3,111.5,15.0,31.2,.204,.325,.301,.265,.352,32.0,33.3,9.1,4.29,3.04
2020,27,872,122,12,9.8,5.9,87.8,109.7,6.6,35.2,.233,.409,.312,.311,.415,36.9,31.0,8.9,3.24,4.10
2021,28,2347,308,34,11.0,6.2,89.3,112.7,12.5,39.3,.232,.431,.305,.335,.440,41.2,30.9,12.5,4.20,4.82
2022,29,2341,311,23,7.4,4.3,90.1,113.5,17.1,39.2,.207,.337,.282,.279,.363,39.5,32.0,9.5,3.38,3.19
