Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2015,33,3336,554,31,5.6,3.6,89.1,113.6,10.9,31.2,.232,.381,.335,.308,.371,37.7,25.1,9.4,3.91,3.91
2016,34,3133,595,50,8.4,6.1,88.7,115.8,12.9,34.6,.277,.481,.377,.359,.392,33.3,16.4,10.0,5.85,5.63
2017,35,2016,357,31,8.7,6.0,87.7,112.9,15.0,35.6,.265,.487,.348,.354,.407,37.6,20.0,10.3,5.23,5.55
