Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2019,CLE,AL,475,8,6,3.81,21,21,0,115.2,102,52,49,19,40,88,1.23
2020,CLE,AL,206,4,2,2.28,8,8,0,55.1,38,14,14,8,6,57,0.80
2021,CLE,AL,598,10,6,4.67,25,25,0,142.2,137,79,74,23,34,100,1.20
2022,CLE,AL,568,3,12,4.31,25,24,0,131.2,136,74,63,19,38,100,1.32
