Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2019,DET,AL,59,2,0,6.23,13,0,0,13.0,16,9,9,3,4,19,1.54
2020,DET,AL,70,0,1,6.32,15,0,0,15.2,19,11,11,2,4,14,1.47
2021,BOS,AL,13,0,0,3.00,1,0,0,3.0,4,1,1,0,1,5,1.67
2022,BOS,AL,257,4,4,2.22,64,0,8,65.0,45,19,16,3,19,74,0.98
