Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2017,OAK,AL,36,0,0,4.70,7,0,0,7.2,8,4,4,0,4,8,1.57
2018,NYM,NL,29,0,1,10.13,7,0,0,5.1,9,6,6,2,4,7,2.44
