Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018,TEX,AL,141,1,1,3.38,18,2,0,32.0,32,14,12,4,14,31,1.44
2019,TEX,AL,155,4,1,6.40,25,0,0,32.1,38,23,23,4,23,32,1.89
2020,BOS,AL,99,0,2,7.08,16,0,0,20.1,30,18,16,5,7,28,1.82
2021,TB,AL,179,5,1,3.43,43,0,2,44.2,35,21,17,9,14,63,1.10
2022,TB,AL,549,9,5,2.46,33,25,0,135.1,114,42,37,14,31,144,1.07
