Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2019,TEX,AL,120,0,2,7.43,6,6,0,26.2,30,22,22,6,11,14,1.54
2022,TEX,AL,328,7,5,1.97,52,0,0,82.1,63,25,18,9,24,90,1.06
