Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2017,PHI,NL,584,8,10,6.02,26,26,0,133.0,144,91,89,25,57,140,1.51
2018,PHI,NL,694,7,14,4.77,33,32,0,164.0,163,91,87,24,51,188,1.30
2019,PHI,NL,421,4,6,5.38,30,13,1,93.2,103,64,56,20,39,89,1.52
2020,PHI,NL,29,0,0,15.88,3,0,0,5.2,10,10,10,3,1,4,1.94
2020,BOS,AL,42,2,0,1.80,2,2,0,10.0,8,2,2,1,5,13,1.30
2020,2 Teams,,71,2,0,6.89,5,2,0,15.2,18,12,12,4,6,17,1.53
2021,BOS,AL,661,9,8,4.53,31,30,1,155.0,137,80,78,24,65,175,1.30
2022,BOS,AL,773,10,12,4.56,33,33,0,179.2,175,91,91,27,73,175,1.38
