Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2017,TB,AL,66,0,1,1.76,15,0,0,15.1,13,4,3,2,6,14,1.24
2018,TB,AL,181,3,2,7.75,33,3,0,38.1,54,34,33,7,17,30,1.85
2019,TB,AL,210,1,0,4.17,37,7,0,49.2,51,25,23,7,12,58,1.27
2020,TB,AL,31,0,0,2.25,8,1,1,8.0,8,2,2,0,2,3,1.25
2021,TB,AL,282,9,3,1.88,57,4,8,71.2,55,21,15,7,15,77,0.98
