Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2020,CLE,AL,127,2,1,3.24,8,6,0,33.1,21,12,12,6,9,42,0.90
2021,CLE,AL,495,5,9,4.95,25,24,0,120.0,84,66,66,21,58,136,1.18
