Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018,BOS,AL,34,0,1,12.79,2,1,0,6.1,11,9,9,1,4,5,2.37
2018,TB,AL,189,5,0,4.47,12,0,0,44.1,41,22,22,5,20,37,1.38
2018,2 Teams,,223,5,1,5.51,14,1,0,50.2,52,31,31,6,24,42,1.50
2019,TB,AL,464,6,3,4.31,33,3,1,104.1,115,56,50,12,40,89,1.49
2020,TB,AL,81,1,1,3.26,12,0,1,19.1,21,9,7,1,4,26,1.29
2022,TB,AL,250,2,3,2.80,42,7,2,61.0,49,22,19,7,22,70,1.16
