Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2011,PHI,NL,17,1,0,2.25,5,0,0,4.0,1,2,1,0,3,3,1.00
2012,PHI,NL,44,0,0,3.38,13,0,0,10.2,7,5,4,0,5,8,1.13
2013,PHI,NL,208,3,3,3.86,58,0,0,46.2,45,21,20,3,25,42,1.50
2014,PHI,NL,219,3,1,2.39,54,0,0,52.2,45,19,14,4,12,49,1.08
