Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2021,TOR,AL,109,0,0,4.56,29,0,0,25.2,22,14,13,1,10,19,1.25
2022,TOR,AL,15,0,0,13.50,4,0,0,2.2,6,4,4,3,1,0,2.63
