Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2006,SF,NL,141,2,3,5.40,31,0,1,30.0,32,19,18,1,21,23,1.77
2007,SF,NL,93,1,2,2.28,24,0,6,23.2,16,6,6,1,7,18,0.97
2008,SF,NL,274,3,2,4.62,63,0,41,62.1,62,32,32,7,28,67,1.44
2009,SF,NL,303,5,6,2.74,68,0,38,72.1,60,27,22,3,27,83,1.20
2010,SF,NL,311,3,3,1.81,70,0,48,74.2,62,16,15,3,26,93,1.18
2011,SF,NL,243,6,4,3.11,57,0,36,55.0,50,20,19,2,31,54,1.47
2012,SF,NL,12,0,0,9.00,2,0,1,2.0,4,2,2,0,2,2,3.00
2013,LAD,NL,49,2,1,0.66,18,0,0,13.2,8,1,1,0,4,13,0.88
