Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2017,AZ,NL,37,2,0,0.00,11,0,1,10.2,5,0,0,0,2,9,0.66
2018,AZ,NL,69,0,0,1.65,15,0,0,16.1,8,3,3,1,10,17,1.10
2019,AZ,NL,83,1,0,5.89,17,0,1,18.1,23,12,12,4,5,22,1.53
2021,SF,NL,46,1,0,4.22,10,0,0,10.2,9,5,5,2,4,9,1.22
2021,LAD,NL,17,1,1,4.15,4,0,0,4.1,3,3,2,1,0,3,0.69
