Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2016,29,349,74,2,2.7,2.2,90.3,110.4,3.7,33.8,.280,.405,.256,.320,.351,43.2,14.1,4.3,1.96,4.34
2017,30,914,222,6,2.7,2.3,87.4,114.2,-1.2,18.0,.254,.368,.286,.287,.295,35.9,9.8,4.9,1.99,3.50
2018,31,452,113,2,1.8,1.5,89.3,108.5,1.5,27.4,.256,.358,.288,.285,.308,35.4,11.3,3.0,1.93,3.40
2019,32,762,193,6,3.1,2.6,89.0,110.0,1.9,28.5,.251,.379,.333,.285,.308,38.3,12.8,3.4,5.37,3.54
2020,33,218,51,1,2.0,1.5,86.0,108.1,-4.5,27.5,.265,.362,.257,.298,.330,35.3,16.4,6.0,2.16,3.74
2021,34,685,172,7,4.1,3.1,88.0,115.5,-5.2,26.2,.241,.343,.256,.269,.324,39.0,19.6,2.7,2.95,3.01
2022,35,768,179,8,4.5,3.6,89.6,111.9,4.3,32.4,.273,.394,.339,.302,.339,40.8,14.4,4.5,3.55,3.78
