Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2015,32,238,39,3,7.7,5.4,91.5,110.5,0.8,25.6,.265,.446,.361,.322,.397,43.6,21.4,8.9,5.68,4.31
