Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2016,24,249,43,0,0.0,0.0,88.1,111.7,9.1,23.3,.164,.202,.228,.212,.229,20.9,25.8,7.6,1.13,1.88
2017,25,247,43,3,7.0,4.8,85.6,107.2,10.3,32.6,.279,.435,.417,.354,.381,25.6,17.7,11.3,8.31,5.55
2018,26,111,18,1,5.6,3.8,89.7,106.5,4.2,38.9,.243,.377,.365,.349,.311,44.4,11.5,15.4,4.76,5.30
2022,30,72,12,1,8.3,6.3,88.3,109.0,16.0,25.0,.172,.253,.277,.215,.229,25.0,18.8,6.3,6.75,1.90
