Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2022,28,687,116,4,3.4,2.2,85.8,112.1,5.2,31.0,.241,.333,.340,.322,.326,34.5,18.9,13.3,3.58,4.34
