Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2015,28,1087,161,7,4.3,2.5,85.3,110.5,12.3,26.7,.181,.299,.254,.260,.327,28.6,31.4,9.4,2.30,2.74
2016,29,1117,166,5,3.0,1.8,87.0,111.4,15.0,36.7,.229,.332,.274,.306,.358,31.3,26.3,12.6,2.81,3.93
2017,30,1104,150,9,6.0,3.5,85.8,109.3,14.0,32.7,.210,.364,.307,.304,.360,26.2,27.9,13.2,3.99,3.95
2018,31,360,51,6,11.8,6.8,86.1,109.1,22.0,35.3,.191,.384,.339,.318,.348,31.4,25.0,17.0,6.41,4.30
2020,33,66,11,2,18.2,13.3,87.2,106.0,24.2,54.5,.324,.631,.472,.459,.436,18.2,6.7,20.0,3.38,10.56
