Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2016,24,441,85,6,7.1,5.4,88.2,109.8,21.4,29.4,.221,.369,.232,.267,.319,29.4,20.5,3.6,2.15,2.95
2017,25,2173,402,24,6.0,4.3,86.7,115.0,17.4,31.6,.241,.429,.352,.322,.355,30.9,18.6,9.4,5.58,4.48
2021,29,541,90,5,5.6,3.6,85.8,106.2,26.0,27.8,.186,.317,.296,.272,.283,23.3,21.9,10.9,3.52,3.08
