Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2015,27,1066,193,7,3.6,2.5,87.5,111.7,1.1,31.6,.248,.357,.290,.297,.362,30.1,23.5,7.7,2.65,3.61
2016,28,867,177,2,1.1,0.8,85.1,110.9,-0.9,31.6,.245,.321,.287,.280,.302,26.6,17.4,7.5,2.33,3.26
2017,29,1144,208,11,5.3,3.7,84.3,109.8,3.0,28.8,.247,.399,.354,.323,.346,25.9,17.3,11.5,4.68,4.51
2018,30,1211,182,8,4.4,2.7,88.3,110.7,3.1,27.5,.204,.310,.234,.260,.331,40.1,29.8,9.0,1.29,2.81
2019,31,877,157,9,5.7,4.0,86.9,109.6,7.6,32.5,.263,.428,.319,.333,.381,36.1,20.4,7.6,5.02,4.96
