Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2015,30,1178,230,15,6.5,4.8,87.4,108.4,13.8,25.2,.220,.393,.315,.305,.329,29.1,16.8,8.7,4.09,3.83
2016,31,2496,464,14,3.0,2.1,86.9,113.6,10.5,27.8,.220,.330,.289,.281,.303,26.7,19.4,8.7,3.33,3.28
2017,32,383,94,11,11.7,9.6,90.2,111.5,13.4,38.3,.314,.619,.470,.402,.438,44.7,11.4,4.4,8.25,7.55
2018,33,824,153,10,6.5,4.5,86.8,113.1,8.6,27.5,.225,.368,.287,.308,.325,26.8,18.8,11.7,2.68,4.01
