Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2016,23,980,182,11,6.0,4.3,89.3,111.8,11.4,35.7,.253,.422,.324,.315,.371,40.7,21.5,6.3,4.07,4.19
2017,24,1760,331,20,6.0,4.3,86.7,112.1,9.9,36.3,.256,.433,.338,.319,.379,32.7,21.3,6.1,4.77,4.39
2018,25,1628,355,18,5.1,3.7,87.8,111.2,10.6,32.7,.231,.365,.295,.284,.332,34.1,20.6,4.7,4.06,3.37
2019,26,2657,512,33,6.4,4.6,88.9,112.0,11.7,31.6,.250,.424,.309,.308,.367,38.7,21.9,5.4,4.44,4.17
2020,27,673,93,5,5.4,3.0,85.1,107.1,12.4,32.3,.195,.309,.308,.276,.358,32.3,33.1,9.6,3.86,3.18
2021,28,2938,473,34,7.2,4.5,87.8,109.9,11.6,33.8,.236,.387,.284,.304,.378,38.5,27.1,7.2,3.18,3.89
2022,29,2834,499,30,6.0,4.1,86.4,111.2,11.7,34.7,.225,.351,.292,.282,.341,32.5,24.9,5.7,2.93,3.27
