Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2015,30,1116,210,7,3.3,2.4,85.4,111.5,11.1,29.0,.231,.336,.235,.277,.321,26.7,21.2,5.8,1.91,3.12
2016,31,1045,191,13,6.8,4.8,86.4,114.2,15.5,27.2,.224,.410,.288,.304,.353,27.7,21.3,7.4,3.06,3.88
2017,32,1010,213,6,2.8,2.1,84.3,109.6,9.0,32.4,.235,.343,.321,.276,.310,22.6,18.2,6.9,3.38,3.22
2018,33,959,174,11,6.3,4.2,87.3,112.2,14.1,31.6,.222,.365,.257,.271,.357,32.2,27.6,5.4,2.59,3.06
2019,34,813,173,11,6.4,4.8,87.4,113.7,11.1,34.7,.263,.446,.320,.325,.368,31.8,17.7,5.2,4.17,4.69
2020,35,280,54,5,9.3,6.8,84.8,113.1,10.7,31.5,.239,.400,.246,.303,.359,29.6,20.5,4.1,2.50,3.87
