Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2020,25,77,11,2,18.2,11.8,87.3,105.9,11.0,45.5,.266,.657,.209,.397,.550,36.4,29.4,5.9,1.93,7.22
2021,26,401,62,2,3.2,2.0,83.6,111.8,16.2,33.9,.207,.327,.231,.279,.321,24.2,26.7,11.9,2.49,3.25
