Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2015,29,927,183,9,4.9,3.7,89.1,113.3,10.7,29.0,.260,.406,.309,.322,.353,35.5,16.5,7.4,4.01,4.31
2016,30,475,81,5,6.2,4.2,89.7,113.1,10.3,32.1,.309,.466,.384,.398,.414,42.0,15.1,16.8,7.77,7.22
