Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2017,25,340,48,3,6.3,3.8,91.4,109.0,11.9,39.6,.274,.417,.370,.315,.461,45.8,34.2,5.1,6.88,4.27
2018,26,609,95,4,4.2,2.6,87.5,111.8,10.8,34.7,.198,.322,.298,.262,.318,27.4,26.5,9.3,3.28,2.86
2019,27,921,144,10,6.9,4.4,87.1,111.0,6.4,34.0,.256,.439,.313,.337,.402,36.8,24.2,11.9,4.91,5.09
2021,29,841,138,5,3.6,2.4,86.0,112.5,2.6,25.4,.228,.319,.256,.272,.335,32.6,27.0,6.2,3.40,3.08
2022,30,731,136,10,7.4,5.2,88.6,118.3,0.2,34.6,.263,.415,.295,.316,.389,39.0,22.8,6.2,3.14,4.17
