Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2015,27,3392,542,18,3.3,2.0,85.6,113.3,8.8,29.0,.191,.273,.231,.228,.319,24.4,33.8,4.7,2.13,2.11
2016,28,2062,359,16,4.5,2.9,86.9,112.1,9.4,27.9,.195,.300,.204,.222,.314,27.3,31.6,2.0,1.69,2.05
2017,29,2521,446,28,6.3,4.1,85.3,114.1,10.3,30.5,.213,.364,.258,.263,.358,27.1,29.8,4.4,2.31,2.92
2018,30,2364,462,25,5.4,3.9,88.0,114.4,9.3,29.9,.237,.368,.272,.282,.350,35.4,23.9,4.5,2.73,3.32
2019,31,2672,472,31,6.6,4.4,88.7,112.5,11.8,30.1,.230,.393,.280,.289,.374,34.1,26.8,5.8,3.03,3.64
2020,32,888,150,12,8.0,5.4,87.8,111.4,7.9,29.3,.216,.383,.251,.271,.358,34.0,28.1,3.6,2.16,3.06
2021,33,1806,319,22,6.9,4.5,88.1,115.9,9.8,31.7,.222,.373,.274,.275,.369,37.3,29.5,4.3,3.55,3.15
2022,34,1842,331,14,4.2,2.8,87.1,110.3,11.6,30.5,.212,.307,.245,.248,.318,33.2,27.8,4.7,2.28,2.51
