Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2015,25,1864,352,15,4.3,3.0,88.6,115.1,14.1,36.4,.247,.380,.323,.295,.357,34.7,22.4,5.3,4.00,3.56
2016,26,841,108,9,8.3,4.8,89.3,109.1,16.6,40.7,.224,.415,.323,.311,.422,38.0,32.1,9.1,5.27,4.08
2018,28,448,61,5,8.2,4.9,88.0,111.1,14.9,34.4,.201,.366,.281,.268,.390,29.5,35.0,4.9,3.20,2.99
2019,29,1166,158,11,7.0,4.1,87.8,111.9,18.6,38.6,.196,.355,.256,.281,.349,34.8,29.7,9.8,2.94,3.43
2020,30,411,51,6,11.8,6.3,91.1,111.2,23.7,43.1,.201,.394,.292,.286,.442,39.2,39.6,7.3,3.86,3.42
2021,31,1117,159,12,7.5,4.5,88.6,110.6,17.4,30.8,.192,.349,.297,.264,.347,34.0,31.2,9.0,3.59,2.90
2022,32,465,72,7,9.7,6.3,89.4,111.0,19.5,41.7,.226,.386,.331,.297,.372,44.4,27.0,8.1,5.04,3.64
