Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2015,31,853,138,6,4.3,2.8,88.1,109.9,16.8,30.4,.191,.297,.265,.247,.312,26.8,28.7,6.9,1.99,2.47
2016,32,780,136,14,10.3,7.2,88.0,111.6,17.5,36.0,.272,.496,.399,.358,.418,36.8,20.5,9.2,4.95,5.60
2017,33,664,109,10,9.2,6.1,85.6,112.6,11.3,28.4,.225,.405,.344,.306,.364,33.3,23.6,9.7,5.79,4.01
2018,34,627,95,1,1.1,0.7,86.5,109.8,14.5,32.6,.205,.289,.258,.260,.313,22.3,27.8,8.6,1.86,2.81
