name,url
Erin Baldwin,https://baseballsavant.mlb.com/savant-player/erin-baldwin-676146?stats=career-r-pitching-milb
Ethan Larrison,https://baseballsavant.mlb.com/savant-player/ethan-larrison-681144?stats=career-r-pitching-milb
Ethan Martin,https://baseballsavant.mlb.com/savant-player/ethan-martin-543495?stats=career-r-pitching-mlb
Ethan Roberts,https://baseballsavant.mlb.com/savant-player/ethan-roberts-681799?stats=statcast-r-pitching-mlb
Evan Kruczynski,https://baseballsavant.mlb.com/savant-player/evan-kruczynski-676358?stats=career-r-pitching-milb
Evan Meek,https://baseballsavant.mlb.com/savant-player/evan-meek-457425?stats=career-r-pitching-mlb
Evan Phillips,https://baseballsavant.mlb.com/savant-player/evan-phillips-623465?stats=statcast-r-pitching-mlb
Evan Scribner,https://baseballsavant.mlb.com/savant-player/evan-scribner-519267?stats=statcast-r-pitching-mlb
Fernando Cruz,https://baseballsavant.mlb.com/savant-player/fernando-cruz-518585?stats=statcast-r-pitching-mlb
Foster Griffin,https://baseballsavant.mlb.com/savant-player/foster-griffin-656492?stats=statcast-r-pitching-mlb
Freddy Tarnok,https://baseballsavant.mlb.com/savant-player/freddy-tarnok-676206?stats=statcast-r-pitching-mlb
Gabe Klobosits,https://baseballsavant.mlb.com/savant-player/gabe-klobosits-656620?stats=statcast-r-pitching-mlb
Gabe Speier,https://baseballsavant.mlb.com/savant-player/gabe-speier-642100?stats=statcast-r-pitching-mlb
Garrett Cleavinger,https://baseballsavant.mlb.com/savant-player/garrett-cleavinger-664076?stats=statcast-r-pitching-mlb
Garrett Crochet,https://baseballsavant.mlb.com/savant-player/garrett-crochet-676979?stats=statcast-r-pitching-mlb
Garrett Richards,https://baseballsavant.mlb.com/savant-player/garrett-richards-572070?stats=statcast-r-pitching-mlb
Garrett Whitlock,https://baseballsavant.mlb.com/savant-player/garrett-whitlock-676477?stats=statcast-r-pitching-mlb
Gavin Floyd,https://baseballsavant.mlb.com/savant-player/gavin-floyd-425856?stats=statcast-r-pitching-mlb
George Kirby,https://baseballsavant.mlb.com/savant-player/george-kirby-669923?stats=statcast-r-pitching-mlb
George Kontos,https://baseballsavant.mlb.com/savant-player/george-kontos-502004?stats=statcast-r-pitching-mlb
Gerrit Cole,https://baseballsavant.mlb.com/savant-player/gerrit-cole-543037?stats=statcast-r-pitching-mlb
Gil Meche,https://baseballsavant.mlb.com/savant-player/gil-meche-219194?stats=career-r-pitching-mlb
Gio Gonzalez,https://baseballsavant.mlb.com/savant-player/gio-gonzalez-461829?stats=statcast-r-pitching-mlb
Giovanni Soto,https://baseballsavant.mlb.com/savant-player/giovanni-soto-543803?stats=statcast-r-pitching-mlb
Glen Perkins,https://baseballsavant.mlb.com/savant-player/glen-perkins-450282?stats=statcast-r-pitching-mlb
Glenn Otto,https://baseballsavant.mlb.com/savant-player/glenn-otto-657248?stats=statcast-r-pitching-mlb
Glenn Sparkman,https://baseballsavant.mlb.com/savant-player/glenn-sparkman-642098?stats=statcast-r-pitching-mlb
Graham Ashcraft,https://baseballsavant.mlb.com/savant-player/graham-ashcraft-668933?stats=statcast-r-pitching-mlb
Grant Holmes,https://baseballsavant.mlb.com/savant-player/grant-holmes-656550?stats=career-r-pitching-milb
Grayson Long,https://baseballsavant.mlb.com/savant-player/grayson-long-621047?stats=career-r-pitching-milb
Grayson Rodriguez,https://baseballsavant.mlb.com/savant-player/grayson-rodriguez-680570?stats=statcast-r-pitching-mlb
Greg Holland,https://baseballsavant.mlb.com/savant-player/greg-holland-518813?stats=statcast-r-pitching-mlb
Greg Maddux,https://baseballsavant.mlb.com/savant-player/greg-maddux-118120?stats=career-r-pitching-mlb
Greg Weissert,https://baseballsavant.mlb.com/savant-player/greg-weissert-669711?stats=statcast-r-pitching-mlb
Griffin Canning,https://baseballsavant.mlb.com/savant-player/griffin-canning-656288?stats=statcast-r-pitching-mlb
Griffin Jax,https://baseballsavant.mlb.com/savant-player/griffin-jax-643377?stats=statcast-r-pitching-mlb
Gus Varland,https://baseballsavant.mlb.com/savant-player/gus-varland-681402?stats=statcast-r-pitching-mlb
Hayden Wesneski,https://baseballsavant.mlb.com/savant-player/hayden-wesneski-669713?stats=statcast-r-pitching-mlb
Hector Santiago,https://baseballsavant.mlb.com/savant-player/hector-santiago-502327?stats=statcast-r-pitching-mlb
Henry Owens,https://baseballsavant.mlb.com/savant-player/henry-owens-596064?stats=statcast-r-pitching-mlb
Hobie Harris,https://baseballsavant.mlb.com/savant-player/hobie-harris-665048?stats=statcast-r-pitching-mlb
Hoby Milner,https://baseballsavant.mlb.com/savant-player/hoby-milner-571948?stats=statcast-r-pitching-mlb
Hunter Brown,https://baseballsavant.mlb.com/savant-player/hunter-brown-686613?stats=statcast-r-pitching-mlb
Hunter Greene,https://baseballsavant.mlb.com/savant-player/hunter-greene-668881?stats=statcast-r-pitching-mlb
Hunter Harvey,https://baseballsavant.mlb.com/savant-player/hunter-harvey-640451?stats=statcast-r-pitching-mlb
Huston Street,https://baseballsavant.mlb.com/savant-player/huston-street-434718?stats=statcast-r-pitching-mlb
Ian Gardeck,https://baseballsavant.mlb.com/savant-player/ian-gardeck-571687?stats=career-r-pitching-milb
Ian Gibaut,https://baseballsavant.mlb.com/savant-player/ian-gibaut-664139?stats=statcast-r-pitching-mlb
Ian Hamilton,https://baseballsavant.mlb.com/savant-player/ian-hamilton-641656?stats=statcast-r-pitching-mlb
Ian Kennedy,https://baseballsavant.mlb.com/savant-player/ian-kennedy-453178?stats=statcast-r-pitching-mlb
Ian Krol,https://baseballsavant.mlb.com/savant-player/ian-krol-571871?stats=statcast-r-pitching-mlb
J.A. Happ,https://baseballsavant.mlb.com/savant-player/j-a-happ-457918?stats=statcast-r-pitching-mlb
J.B. Wendelken,https://baseballsavant.mlb.com/savant-player/j-b-wendelken-605525?stats=statcast-r-pitching-mlb
J.T. Chargois,https://baseballsavant.mlb.com/savant-player/jt-chargois-608638?stats=statcast-r-pitching-mlb
JP Sears,https://baseballsavant.mlb.com/savant-player/jp-sears-676664?stats=statcast-r-pitching-mlb
JT Brubaker,https://baseballsavant.mlb.com/savant-player/jt-brubaker-664141?stats=statcast-r-pitching-mlb
Jack Flaherty,https://baseballsavant.mlb.com/savant-player/jack-flaherty-656427?stats=statcast-r-pitching-mlb
Jack Maynard,https://baseballsavant.mlb.com/savant-player/jack-maynard-676798?stats=career-r-pitching-milb
Jacob Rhame,https://baseballsavant.mlb.com/savant-player/jacob-rhame-642008?stats=statcast-r-pitching-mlb
Jacob Stevens,https://baseballsavant.mlb.com/savant-player/jacob-stevens-663972?stats=career-r-pitching-milb
Jacob Waguespack,https://baseballsavant.mlb.com/savant-player/jacob-waguespack-621097?stats=statcast-r-pitching-mlb
Jacob deGrom,https://baseballsavant.mlb.com/savant-player/jacob-degrom-594798?stats=statcast-r-pitching-mlb
Jaime Garcia,https://baseballsavant.mlb.com/savant-player/jaime-garcia-448802?stats=statcast-r-pitching-mlb
Jake Arrieta,https://baseballsavant.mlb.com/savant-player/jake-arrieta-453562?stats=statcast-r-pitching-mlb
Jake Bennett,https://baseballsavant.mlb.com/savant-player/jake-bennett-687562?stats=career-r-pitching-milb
Jake Bird,https://baseballsavant.mlb.com/savant-player/jake-bird-656234?stats=statcast-r-pitching-mlb
Jake Brentz,https://baseballsavant.mlb.com/savant-player/jake-brentz-641394?stats=statcast-r-pitching-mlb
Jake Brigham,https://baseballsavant.mlb.com/savant-player/jake-brigham-502010?stats=statcast-r-pitching-mlb
Jake Diekman,https://baseballsavant.mlb.com/savant-player/jake-diekman-518617?stats=statcast-r-pitching-mlb
Jake Jewell,https://baseballsavant.mlb.com/savant-player/jake-jewell-657228?stats=statcast-r-pitching-mlb
Jake Junis,https://baseballsavant.mlb.com/savant-player/jakob-junis-596001?stats=statcast-r-pitching-mlb
Jake McGee,https://baseballsavant.mlb.com/savant-player/jake-mcgee-459429?stats=statcast-r-pitching-mlb
