name,url
Shawn Tolleson,https://baseballsavant.mlb.com/savant-player/shawn-tolleson-474521?stats=statcast-r-pitching-mlb
Shelby Miller,https://baseballsavant.mlb.com/savant-player/shelby-miller-571946?stats=statcast-r-pitching-mlb
Sonny Gray,https://baseballsavant.mlb.com/savant-player/sonny-gray-543243?stats=statcast-r-pitching-mlb
Spencer Adams,https://baseballsavant.mlb.com/savant-player/spencer-adams-110066?stats=career-r-hitting-mlb
Spencer Howard,https://baseballsavant.mlb.com/savant-player/spencer-howard-675921?stats=statcast-r-pitching-mlb
Spencer Patton,https://baseballsavant.mlb.com/savant-player/spencer-patton-607359?stats=statcast-r-pitching-mlb
Spencer Strider,https://baseballsavant.mlb.com/savant-player/spencer-strider-675911?stats=statcast-r-pitching-mlb
Spencer Turnbull,https://baseballsavant.mlb.com/savant-player/spencer-turnbull-605513?stats=statcast-r-pitching-mlb
Stefan Crichton,https://baseballsavant.mlb.com/savant-player/stefan-crichton-592233?stats=statcast-r-pitching-mlb
Stephen Ridings,https://baseballsavant.mlb.com/savant-player/stephen-ridings-670050?stats=statcast-r-pitching-mlb
Stephen Strasburg,https://baseballsavant.mlb.com/savant-player/stephen-strasburg-544931?stats=statcast-r-pitching-mlb
Steve Cishek,https://baseballsavant.mlb.com/savant-player/steve-cishek-518553?stats=statcast-r-pitching-mlb
Steve Delabar,https://baseballsavant.mlb.com/savant-player/steve-delabar-447755?stats=statcast-r-pitching-mlb
Steve Hathaway,https://baseballsavant.mlb.com/savant-player/steve-hathaway-643355?stats=statcast-r-pitching-mlb
Steve Johnson,https://baseballsavant.mlb.com/savant-player/steve-johnson-489002?stats=statcast-r-pitching-mlb
Steve Karsay,https://baseballsavant.mlb.com/savant-player/steve-karsay-116853?stats=career-r-pitching-mlb
Steve Nogosek,https://baseballsavant.mlb.com/savant-player/stephen-nogosek-668665?stats=statcast-r-pitching-mlb
Steven Matz,https://baseballsavant.mlb.com/savant-player/steven-matz-571927?stats=statcast-r-pitching-mlb
Steven Okert,https://baseballsavant.mlb.com/savant-player/steven-okert-595345?stats=statcast-r-pitching-mlb
Steven Wilson,https://baseballsavant.mlb.com/savant-player/steven-wilson-621051?stats=statcast-r-pitching-mlb
Steven Wright,https://baseballsavant.mlb.com/savant-player/steven-wright-453214?stats=statcast-r-pitching-mlb
T.J. House,https://baseballsavant.mlb.com/savant-player/tj-house-543334?stats=statcast-r-pitching-mlb
Taijuan Walker,https://baseballsavant.mlb.com/savant-player/taijuan-walker-592836?stats=statcast-r-pitching-mlb
Taj Bradley,https://baseballsavant.mlb.com/savant-player/taj-bradley-671737?stats=statcast-r-pitching-mlb
Tanner Anderson,https://baseballsavant.mlb.com/savant-player/tanner-anderson-664196?stats=statcast-r-pitching-mlb
Tanner Banks,https://baseballsavant.mlb.com/savant-player/tanner-banks-621383?stats=statcast-r-pitching-mlb
Tanner Houck,https://baseballsavant.mlb.com/savant-player/tanner-houck-656557?stats=statcast-r-pitching-mlb
Tanner Rainey,https://baseballsavant.mlb.com/savant-player/tanner-rainey-663432?stats=statcast-r-pitching-mlb
Tanner Roark,https://baseballsavant.mlb.com/savant-player/tanner-roark-543699?stats=statcast-r-pitching-mlb
Tanner Scott,https://baseballsavant.mlb.com/savant-player/tanner-scott-656945?stats=statcast-r-pitching-mlb
Tarik Skubal,https://baseballsavant.mlb.com/savant-player/tarik-skubal-669373?stats=statcast-r-pitching-mlb
Tayler Saucedo,https://baseballsavant.mlb.com/savant-player/tayler-saucedo-642048?stats=statcast-r-pitching-mlb
Taylor Clarke,https://baseballsavant.mlb.com/savant-player/taylor-clarke-664199?stats=statcast-r-pitching-mlb
Taylor Cole,https://baseballsavant.mlb.com/savant-player/taylor-cole-518566?stats=statcast-r-pitching-mlb
Taylor Guilbeau,https://baseballsavant.mlb.com/savant-player/taylor-guilbeau-607555?stats=statcast-r-pitching-mlb
Taylor Hill,https://baseballsavant.mlb.com/savant-player/taylor-hill-592398?stats=statcast-r-pitching-mlb
Taylor Jordan,https://baseballsavant.mlb.com/savant-player/taylor-jordan-518863?stats=statcast-r-pitching-mlb
Taylor Rogers,https://baseballsavant.mlb.com/savant-player/taylor-rogers-573124?stats=statcast-r-pitching-mlb
Ted Lilly,https://baseballsavant.mlb.com/savant-player/ted-lilly-150404?stats=career-r-pitching-mlb
Tejay Antone,https://baseballsavant.mlb.com/savant-player/tejay-antone-622088?stats=statcast-r-pitching-mlb
Thad Ward,https://baseballsavant.mlb.com/savant-player/thaddeus-ward-663658?stats=statcast-r-pitching-mlb
Thad Weber,https://baseballsavant.mlb.com/savant-player/thad-weber-519403?stats=career-r-pitching-mlb
Thomas Szapucki,https://baseballsavant.mlb.com/savant-player/thomas-szapucki-663378?stats=statcast-r-pitching-mlb
Tim Cooney,https://baseballsavant.mlb.com/savant-player/tim-cooney-608641?stats=statcast-r-pitching-mlb
Tim Herrin,https://baseballsavant.mlb.com/savant-player/tim-herrin-682120?stats=statcast-r-pitching-mlb
Tim Hill,https://baseballsavant.mlb.com/savant-player/tim-hill-657612?stats=statcast-r-pitching-mlb
Tim Hudson,https://baseballsavant.mlb.com/savant-player/tim-hudson-218596?stats=statcast-r-pitching-mlb
Tim Lincecum,https://baseballsavant.mlb.com/savant-player/tim-lincecum-453311?stats=statcast-r-pitching-mlb
Tim Mayza,https://baseballsavant.mlb.com/savant-player/tim-mayza-641835?stats=statcast-r-pitching-mlb
Tim Wakefield,https://baseballsavant.mlb.com/savant-player/tim-wakefield-123801?stats=career-r-pitching-mlb
Todd Coffey,https://baseballsavant.mlb.com/savant-player/todd-coffey-434298?stats=career-r-pitching-mlb
Todd Jones,https://baseballsavant.mlb.com/savant-player/todd-jones-116734?stats=career-r-pitching-mlb
Todd Redmond,https://baseballsavant.mlb.com/savant-player/todd-redmond-445170?stats=statcast-r-pitching-mlb
Tom Glavine,https://baseballsavant.mlb.com/savant-player/tom-glavine-114849?stats=career-r-pitching-mlb
Tom Koehler,https://baseballsavant.mlb.com/savant-player/tom-koehler-543408?stats=statcast-r-pitching-mlb
Tom Wilhelmsen,https://baseballsavant.mlb.com/savant-player/tom-wilhelmsen-452666?stats=statcast-r-pitching-mlb
Tommy Hunter,https://baseballsavant.mlb.com/savant-player/tommy-hunter-488984?stats=statcast-r-pitching-mlb
Tommy Kahnle,https://baseballsavant.mlb.com/savant-player/tommy-kahnle-592454?stats=statcast-r-pitching-mlb
Tony Barnette,https://baseballsavant.mlb.com/savant-player/tony-barnette-501817?stats=statcast-r-pitching-mlb
Tony Cingrani,https://baseballsavant.mlb.com/savant-player/tony-cingrani-571561?stats=statcast-r-pitching-mlb
Tony Santillan,https://baseballsavant.mlb.com/savant-player/tony-santillan-663574?stats=statcast-r-pitching-mlb
Tony Sipp,https://baseballsavant.mlb.com/savant-player/tony-sipp-448609?stats=statcast-r-pitching-mlb
Tony Watson,https://baseballsavant.mlb.com/savant-player/tony-watson-453265?stats=statcast-r-pitching-mlb
Tony Zych,https://baseballsavant.mlb.com/savant-player/tony-zych-543964?stats=statcast-r-pitching-mlb
Travis Lakins,https://baseballsavant.mlb.com/savant-player/travis-lakins-sr-664042?stats=statcast-r-pitching-mlb
Travis Wood,https://baseballsavant.mlb.com/savant-player/travis-wood-475243?stats=statcast-r-pitching-mlb
Trent Autry,https://baseballsavant.mlb.com/savant-player/trent-autry-676729?stats=career-r-pitching-milb
Trevor Bauer,https://baseballsavant.mlb.com/savant-player/trevor-bauer-545333?stats=statcast-r-pitching-mlb
Trevor Gott,https://baseballsavant.mlb.com/savant-player/trevor-gott-641627?stats=statcast-r-pitching-mlb
Trevor Hoffman,https://baseballsavant.mlb.com/savant-player/trevor-hoffman-116034?stats=career-r-pitching-mlb
Trevor May,https://baseballsavant.mlb.com/savant-player/trevor-may-543507?stats=statcast-r-pitching-mlb
Trevor Rogers,https://baseballsavant.mlb.com/savant-player/trevor-rogers-669432?stats=statcast-r-pitching-mlb
Trevor Stephan,https://baseballsavant.mlb.com/savant-player/trevor-stephan-663986?stats=statcast-r-pitching-mlb
Trevor Williams,https://baseballsavant.mlb.com/savant-player/trevor-williams-592866?stats=statcast-r-pitching-mlb
Trey Wingenter,https://baseballsavant.mlb.com/savant-player/trey-wingenter-622259?stats=statcast-r-pitching-mlb
