name,url
Danny Farquhar,https://baseballsavant.mlb.com/savant-player/danny-farquhar-543144?stats=statcast-r-pitching-mlb
Danny Hultzen,https://baseballsavant.mlb.com/savant-player/danny-hultzen-543343?stats=statcast-r-pitching-mlb
Danny Young,https://baseballsavant.mlb.com/savant-player/danny-young-664849?stats=statcast-r-pitching-mlb
Darren Dreifort,https://baseballsavant.mlb.com/savant-player/darren-dreifort-113554?stats=career-r-pitching-mlb
Darren Oliver,https://baseballsavant.mlb.com/savant-player/darren-oliver-119984?stats=career-r-pitching-mlb
David Aardsma,https://baseballsavant.mlb.com/savant-player/david-aardsma-430911?stats=statcast-r-pitching-mlb
David Bednar,https://baseballsavant.mlb.com/savant-player/david-bednar-670280?stats=statcast-r-pitching-mlb
David Buchanan,https://baseballsavant.mlb.com/savant-player/david-buchanan-571527?stats=statcast-r-pitching-mlb
David Hale,https://baseballsavant.mlb.com/savant-player/david-hale-571735?stats=statcast-r-pitching-mlb
David Herndon,https://baseballsavant.mlb.com/savant-player/david-herndon-458589?stats=career-r-pitching-mlb
David Hess,https://baseballsavant.mlb.com/savant-player/david-hess-605276?stats=statcast-r-pitching-mlb
David Holmberg,https://baseballsavant.mlb.com/savant-player/david-holmberg-571787?stats=statcast-r-pitching-mlb
David Huff,https://baseballsavant.mlb.com/savant-player/david-huff-453307?stats=statcast-r-pitching-mlb
David McKay,https://baseballsavant.mlb.com/savant-player/david-mckay-641853?stats=statcast-r-pitching-mlb
David Pauley,https://baseballsavant.mlb.com/savant-player/david-pauley-456102?stats=career-r-pitching-mlb
David Peterson,https://baseballsavant.mlb.com/savant-player/david-peterson-656849?stats=statcast-r-pitching-mlb
David Phelps,https://baseballsavant.mlb.com/savant-player/david-phelps-475479?stats=statcast-r-pitching-mlb
David Price,https://baseballsavant.mlb.com/savant-player/david-price-456034?stats=statcast-r-pitching-mlb
David Robertson,https://baseballsavant.mlb.com/savant-player/david-robertson-502085?stats=statcast-r-pitching-mlb
Davis Daniel,https://baseballsavant.mlb.com/savant-player/davis-daniel-669721?stats=career-r-pitching-milb
Dean Deetz,https://baseballsavant.mlb.com/savant-player/dean-deetz-657209?stats=statcast-r-pitching-mlb
Dean Kremer,https://baseballsavant.mlb.com/savant-player/dean-kremer-665152?stats=statcast-r-pitching-mlb
Deck McGuire,https://baseballsavant.mlb.com/savant-player/deck-mcguire-592547?stats=statcast-r-pitching-mlb
Dellin Betances,https://baseballsavant.mlb.com/savant-player/dellin-betances-476454?stats=statcast-r-pitching-mlb
Derek Law,https://baseballsavant.mlb.com/savant-player/derek-law-571882?stats=statcast-r-pitching-mlb
Derek Lowe,https://baseballsavant.mlb.com/savant-player/derek-lowe-117955?stats=career-r-pitching-mlb
Devin Smeltzer,https://baseballsavant.mlb.com/savant-player/devin-smeltzer-656970?stats=statcast-r-pitching-mlb
Devin Williams,https://baseballsavant.mlb.com/savant-player/devin-williams-642207?stats=statcast-r-pitching-mlb
Dillon Gee,https://baseballsavant.mlb.com/savant-player/dillon-gee-518716?stats=statcast-r-pitching-mlb
Dillon Maples,https://baseballsavant.mlb.com/savant-player/dillon-maples-596027?stats=statcast-r-pitching-mlb
Dillon Peters,https://baseballsavant.mlb.com/savant-player/dillon-peters-596071?stats=statcast-r-pitching-mlb
Dillon Tate,https://baseballsavant.mlb.com/savant-player/dillon-tate-622253?stats=statcast-r-pitching-mlb
Dominic Taccolini,https://baseballsavant.mlb.com/savant-player/dominic-taccolini-624521?stats=career-r-pitching-milb
Donnie Hart,https://baseballsavant.mlb.com/savant-player/donnie-hart-643354?stats=statcast-r-pitching-mlb
Doug Brocail,https://baseballsavant.mlb.com/savant-player/doug-brocail-111492?stats=career-r-pitching-mlb
Doug Fister,https://baseballsavant.mlb.com/savant-player/doug-fister-450729?stats=statcast-r-pitching-mlb
Drake Britton,https://baseballsavant.mlb.com/savant-player/drake-britton-518493?stats=career-r-pitching-mlb
Drew Anderson,https://baseballsavant.mlb.com/savant-player/drew-anderson-623454?stats=statcast-r-pitching-mlb
Drew Gagnon,https://baseballsavant.mlb.com/savant-player/drew-gagnon-543193?stats=statcast-r-pitching-mlb
Drew Pomeranz,https://baseballsavant.mlb.com/savant-player/drew-pomeranz-519141?stats=statcast-r-pitching-mlb
Drew Rasmussen,https://baseballsavant.mlb.com/savant-player/drew-rasmussen-656876?stats=statcast-r-pitching-mlb
Drew Smith,https://baseballsavant.mlb.com/savant-player/drew-smith-622098?stats=statcast-r-pitching-mlb
Drew Smyly,https://baseballsavant.mlb.com/savant-player/drew-smyly-592767?stats=statcast-r-pitching-mlb
Drew Storen,https://baseballsavant.mlb.com/savant-player/drew-storen-519322?stats=statcast-r-pitching-mlb
