Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2011,COL,NL,172,1,2,2.88,48,0,1,40.2,33,14,13,4,20,59,1.30
2012,COL,NL,295,8,2,3.86,75,0,0,67.2,63,33,29,5,37,83,1.48
2013,COL,NL,281,2,1,1.74,72,0,19,67.1,51,16,13,5,36,76,1.29
2014,COL,NL,273,4,6,5.59,74,0,0,56.1,65,38,35,7,39,55,1.85
2015,COL,NL,46,1,0,1.74,17,0,0,10.1,9,2,2,0,8,5,1.65
2017,ATL,NL,105,4,3,7.23,27,0,0,23.2,23,19,19,3,12,33,1.48
2018,ATL,NL,2,0,0,-.--,1,0,0,0.0,0,1,1,0,2,0,-.--
2020,CHC,NL,15,0,0,8.10,3,0,0,3.1,2,3,3,2,3,8,1.50
