Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2017,STL,NL,209,0,0,2.44,50,0,0,51.2,37,15,14,8,11,51,0.93
2018,STL,NL,209,3,3,3.20,45,0,2,50.2,43,18,18,5,16,60,1.16
2019,STL,NL,304,3,4,3.59,66,0,0,72.2,59,31,29,6,27,87,1.18
2021,SF,NL,87,0,1,5.89,18,0,0,18.1,25,13,12,4,4,22,1.58
2022,SF,NL,288,6,2,3.18,76,11,0,68.0,71,27,24,5,18,54,1.31
