Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2017,OAK,AL,35,0,0,10.80,11,0,0,6.2,13,8,8,2,3,7,2.40
2021,OAK,AL,44,0,0,3.48,8,0,0,10.1,8,4,4,1,5,8,1.26
2022,OAK,AL,187,2,1,2.91,53,0,0,43.1,33,16,14,5,22,46,1.27
