Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2014,BOS,AL,170,4,3,4.81,7,7,0,39.1,39,21,21,10,16,15,1.40
2015,TEX,AL,73,0,1,7.63,4,2,0,15.1,18,13,13,2,8,11,1.70
2016,TEX,AL,21,1,0,17.18,2,0,0,3.2,2,7,7,1,8,2,2.73
2016,CWS,AL,130,0,1,8.46,7,5,0,27.2,34,26,26,9,12,16,1.66
