Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2021,TOR,AL,459,9,2,3.22,20,20,0,111.2,77,44,40,12,40,127,1.05
2022,TOR,AL,786,16,7,2.24,31,31,0,196.2,144,55,49,16,51,180,0.99
