Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2016,SF,NL,58,0,0,3.21,16,0,0,14.0,14,5,5,2,4,14,1.29
2017,SF,NL,118,1,1,5.67,44,0,0,27.0,24,18,17,3,11,22,1.30
2018,SF,NL,27,0,0,1.23,10,0,0,7.1,4,1,1,1,0,8,0.55
2021,MIA,NL,142,3,1,2.75,34,0,0,36.0,22,12,11,5,15,40,1.03
2022,MIA,NL,221,5,5,2.98,60,0,0,51.1,34,19,17,7,26,63,1.17
